"activateable","associateEntityType","associateParentEntity","createable","custom","customSetting","deepCloneable","deletable","deprecatedAndHidden","feedEnabled","hasSubtypes","idEnabled","isInterface","isSubtype","keyPrefix","label","labelPlural","layoutable","mergeable","mruEnabled","name","queryable","replicateable","retrieveable","searchable","triggerable","undeletable","updateable"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Case Status History","Change Event: Case Status History","false","false","false","Case_Status_History__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Case Status History","Tag: Case Status History","false","false","false","Case_Status_History__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aC0","Case Status History","Case Status Histories","true","false","true","Case_Status_History__c","true","true","true","true","true","true","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","02o","Category Data","Category Data","false","false","false","CategoryData","true","true","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","02n","Category Node","Category Nodes","false","false","false","CategoryNode","true","true","true","false","false","false","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Assigned Test","Change Event: Assigned Test","false","false","false","Change_Log_Assigned_Test__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"true","false","false","false","true",,"false",,"Feed: Assigned Test","Feed: Assigned Test","false","false","false","Change_Log_Assigned_Test__Feed","true","true","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Assigned Test","History: Assigned Test","false","false","false","Change_Log_Assigned_Test__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Assigned Test","Tag: Assigned Test","false","false","false","Change_Log_Assigned_Test__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","true","false","true",,"false","aC1","Assigned Test","Assigned Tests","true","false","true","Change_Log_Assigned_Test__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Change Log","Change Event: Change Log","false","false","false","Change_Log__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"true","false","false","false","true",,"false",,"Feed: Change Log","Feed: Change Log","false","false","false","Change_Log__Feed","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Change Log","Share: Change Log","false","false","false","Change_Log__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Change Log","Tag: Change Log","false","false","false","Change_Log__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","true","false","true",,"false","aC2","Change Log","Change Logs","true","false","true","Change_Log__c","true","true","true","true","true","true","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","0Pk","Channel Program","Channel Programs","true","false","true","ChannelProgram","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"true","false","false","false","true",,"false",,"Channel Program Feed","Channel Program Feed","false","false","false","ChannelProgramFeed","true","true","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"Channel Program History","Channel Program History","false","false","false","ChannelProgramHistory","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","0Pl","Channel Program Level","Channel Program Levels","true","false","true","ChannelProgramLevel","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"true","false","false","false","true",,"false",,"Channel Program Level Feed","Channel Program Level Feed","false","false","false","ChannelProgramLevelFeed","true","true","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"Channel Program Level History","Channel Program Level History","false","false","false","ChannelProgramLevelHistory","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Channel Program Level Share","Channel Program Level Share","false","false","false","ChannelProgramLevelShare","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","0Pm","Channel Program Member","Channel Program Members","true","false","true","ChannelProgramMember","true","true","true","false","true","true","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Channel Program Member Share","Channel Program Member Share","false","false","false","ChannelProgramMemberShare","true","false","true","false","false","false","true"
